state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp
Uttar Pradesh,Bulandshahar,Gulavati APMC,Lemon,Other,FAQ,08/01/2026,7100.0,7300.0,7200.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Bulandshahar,Gulavati APMC,Onion,Onion,FAQ,08/01/2026,1500.0,1700.0,1600.0,2026-01-09T01:50:05.861050
Haryana,Hissar,Barwala(Hisar) APMC,Peas Wet,Peas Wet,Local,08/01/2026,1800.0,2000.0,1900.0,2026-01-09T01:50:05.861050
Haryana,Hissar,Barwala(Hisar) APMC,Mousambi(Sweet Lime),Mousambi,Local,08/01/2026,3000.0,4000.0,3500.0,2026-01-09T01:50:05.861050
Haryana,Hissar,Uklana APMC,Raddish,Raddish,Medium,08/01/2026,400.0,500.0,500.0,2026-01-09T01:50:05.861050
Haryana,Hissar,Uklana APMC,Cauliflower,Cauliflower,Medium,08/01/2026,500.0,600.0,600.0,2026-01-09T01:50:05.861050
Haryana,Hissar,Uklana APMC,Carrot,Carrot,Medium,08/01/2026,900.0,1000.0,1000.0,2026-01-09T01:50:05.861050
Haryana,Fatehabad,Jakhal APMC,Potato,Other,Non-FAQ,08/01/2026,500.0,700.0,700.0,2026-01-09T01:50:05.861050
Haryana,Fatehabad,Jakhal APMC,Raddish,Other,Local,08/01/2026,500.0,500.0,500.0,2026-01-09T01:50:05.861050
Haryana,Fatehabad,Ratia APMC,Apple,Other,Grade A,08/01/2026,7000.0,7000.0,7000.0,2026-01-09T01:50:05.861050
Haryana,Jind,Jullana APMC,Paddy(Basmati),1121,FAQ,08/01/2026,3650.0,4250.0,4150.0,2026-01-09T01:50:05.861050
Haryana,Kaithal,Dhand APMC,Potato,Other,Medium,08/01/2026,800.0,1000.0,900.0,2026-01-09T01:50:05.861050
Haryana,Kaithal,Dhand APMC,Tomato,Other,Medium,08/01/2026,1800.0,2500.0,2200.0,2026-01-09T01:50:05.861050
Punjab,Fazilka,Jalalabad APMC,Kinnow,Kinnow,Medium,08/01/2026,3000.0,3200.0,3100.0,2026-01-09T01:50:05.861050
Punjab,Fazilka,Jalalabad APMC,Water Melon,Water Melon,Medium,08/01/2026,3500.0,3500.0,3500.0,2026-01-09T01:50:05.861050
Punjab,Fazilka,Jalalabad APMC,Pineapple,Other,Medium,08/01/2026,4500.0,4500.0,4500.0,2026-01-09T01:50:05.861050
Punjab,Fazilka,Jalalabad APMC,Brinjal,Other,Medium,08/01/2026,2000.0,2000.0,2000.0,2026-01-09T01:50:05.861050
Punjab,Fazilka,Jalalabad APMC,Garlic,Garlic,Local,08/01/2026,10000.0,10000.0,10000.0,2026-01-09T01:50:05.861050
Punjab,Fazilka,Jalalabad APMC,Turnip,Turnip,Medium,08/01/2026,500.0,500.0,500.0,2026-01-09T01:50:05.861050
Punjab,Fazilka,Jalalabad APMC,Raddish,Raddish,Medium,08/01/2026,350.0,500.0,450.0,2026-01-09T01:50:05.861050
Haryana,Kaithal,Siwan APMC,Brinjal,Other,FAQ,08/01/2026,1400.0,1550.0,1500.0,2026-01-09T01:50:05.861050
Haryana,Kaithal,Siwan APMC,Onion,Other,FAQ,08/01/2026,1700.0,1800.0,1800.0,2026-01-09T01:50:05.861050
Telangana,Hyderabad,Bowenpally APMC,Bottle gourd,Bottle Gourd,FAQ,08/01/2026,400.0,800.0,700.0,2026-01-09T01:50:05.861050
Telangana,Hyderabad,Bowenpally APMC,Brinjal,Round,FAQ,08/01/2026,500.0,1500.0,1200.0,2026-01-09T01:50:05.861050
Telangana,Hyderabad,Bowenpally APMC,French Beans(Frasbean),Other,FAQ,08/01/2026,1000.0,2800.0,2200.0,2026-01-09T01:50:05.861050
Telangana,Hyderabad,Bowenpally APMC,French Beans(Frasbean),French Beans (Frasbean),FAQ,08/01/2026,1000.0,2800.0,2200.0,2026-01-09T01:50:05.861050
Telangana,Hyderabad,Bowenpally APMC,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,08/01/2026,1000.0,1800.0,1600.0,2026-01-09T01:50:05.861050
Telangana,Hyderabad,Bowenpally APMC,Pumpkin,Other,FAQ,08/01/2026,500.0,1000.0,800.0,2026-01-09T01:50:05.861050
Haryana,Karnal,Nigdu APMC,Paddy(Basmati),Basmati,Local,08/01/2026,4350.0,4350.0,4350.0,2026-01-09T01:50:05.861050
Haryana,Ambala,Ambala Cantt. APMC,Green Fodder,Green Fodder,Local,08/01/2026,180.0,380.0,320.0,2026-01-09T01:50:05.861050
Madhya Pradesh,Jabalpur,Sehora APMC,Paddy(Common),Paddy,FAQ,08/01/2026,1918.0,2369.0,1950.0,2026-01-09T01:50:05.861050
Madhya Pradesh,Jabalpur,Sehora APMC,Wheat,Mill Quality,FAQ,08/01/2026,2455.0,2610.0,2540.0,2026-01-09T01:50:05.861050
Haryana,Panipat,Madlauda APMC,Onion,Onion,FAQ,08/01/2026,2000.0,2000.0,2000.0,2026-01-09T01:50:05.861050
Haryana,Kurukshetra,Babain APMC,Potato,Potato,Medium,08/01/2026,330.0,330.0,330.0,2026-01-09T01:50:05.861050
Haryana,Mahendragarh-Narnaul,Ateli APMC,Bajra(Pearl Millet/Cumbu),Other,FAQ,08/01/2026,1985.0,2000.0,2000.0,2026-01-09T01:50:05.861050
Haryana,Rewari,Kosli APMC,Raddish,Other,FAQ,08/01/2026,1000.0,1000.0,1000.0,2026-01-09T01:50:05.861050
Haryana,Rewari,Kosli APMC,Potato,Other,FAQ,08/01/2026,1000.0,1000.0,1000.0,2026-01-09T01:50:05.861050
Haryana,Sonipat,Ganaur APMC,Tomato,Tomato,FAQ,08/01/2026,3000.0,3500.0,3200.0,2026-01-09T01:50:05.861050
Haryana,Sonipat,Ganaur APMC,Lemon,Lemon,Medium,08/01/2026,4500.0,5000.0,4800.0,2026-01-09T01:50:05.861050
Haryana,Sonipat,Ganaur APMC,Brinjal,Brinjal,Medium,08/01/2026,2000.0,2500.0,2200.0,2026-01-09T01:50:05.861050
Haryana,Jhajar,Bahadurgarh APMC,Potato,Other,FAQ,08/01/2026,500.0,600.0,550.0,2026-01-09T01:50:05.861050
Haryana,Jhajar,Bahadurgarh APMC,Cabbage,Other,Medium,08/01/2026,600.0,700.0,650.0,2026-01-09T01:50:05.861050
Kerala,Thiruvananthapuram,Kattakada APMC,Bitter gourd,Other,Grade B,08/01/2026,7000.0,7500.0,7000.0,2026-01-09T01:50:05.861050
Kerala,Thiruvananthapuram,Kattakada APMC,Bottle gourd,Other,Grade B,08/01/2026,5000.0,5700.0,5000.0,2026-01-09T01:50:05.861050
Kerala,Thiruvananthapuram,Kattakada APMC,Snakeguard,Other,Grade B,08/01/2026,3800.0,4000.0,3800.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Aroor APMC,Bitter gourd,Other,FAQ,08/01/2026,6000.0,6200.0,6100.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Aroor APMC,Cabbage,Other,FAQ,08/01/2026,3000.0,3200.0,3100.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Aroor APMC,Carrot,Other,Grade A,08/01/2026,5000.0,5200.0,5100.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Aroor APMC,Green Chilli,Other,FAQ,08/01/2026,6500.0,6700.0,6600.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Aroor APMC,Pumpkin,Other,FAQ,08/01/2026,3000.0,3200.0,3100.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Aroor APMC,Potato,Other,FAQ,08/01/2026,4000.0,4200.0,4100.0,2026-01-09T01:50:05.861050
Kerala,Kottayam,Kuruppanthura APMC,Banana,Banana - Ripe,Local,08/01/2026,4200.0,4400.0,4200.0,2026-01-09T01:50:05.861050
Kerala,Kottayam,Kuruppanthura APMC,Little gourd(Kundru),Other,Local,08/01/2026,4000.0,4400.0,4200.0,2026-01-09T01:50:05.861050
Kerala,Kottayam,Kuruppanthura APMC,Pumpkin,Other,Local,08/01/2026,2400.0,3000.0,2500.0,2026-01-09T01:50:05.861050
Kerala,Thirssur,Chelakkara APMC,Bhindi(Ladies Finger),Bhindi,FAQ,08/01/2026,4000.0,4500.0,4200.0,2026-01-09T01:50:05.861050
Kerala,Thirssur,Chelakkara APMC,Bitter gourd,Bitter Gourd,FAQ,08/01/2026,5200.0,5500.0,5400.0,2026-01-09T01:50:05.861050
Kerala,Thirssur,Chelakkara APMC,Onion,Big,FAQ,08/01/2026,3000.0,3400.0,3200.0,2026-01-09T01:50:05.861050
Kerala,Thirssur,Chelakkara APMC,Pumpkin,Pumpkin,FAQ,08/01/2026,2800.0,3000.0,2900.0,2026-01-09T01:50:05.861050
Kerala,Thirssur,Chelakkara APMC,Tapioca,Tapioca,FAQ,08/01/2026,2800.0,3000.0,2900.0,2026-01-09T01:50:05.861050
Kerala,Wayanad,Pulpally APMC,Coconut,Coconut,Local,08/01/2026,4900.0,5100.0,5000.0,2026-01-09T01:50:05.861050
Kerala,Wayanad,Pulpally APMC,Paddy(Common),Other,Local,08/01/2026,3200.0,3220.0,3210.0,2026-01-09T01:50:05.861050
Kerala,Wayanad,Pulpally APMC,Banana,Other,Medium,08/01/2026,2100.0,2300.0,2200.0,2026-01-09T01:50:05.861050
Kerala,Wayanad,Pulpally APMC,Rubber,Other,Local,08/01/2026,17500.0,17700.0,17600.0,2026-01-09T01:50:05.861050
Kerala,Ernakulam,Angamaly APMC,Bhindi(Ladies Finger),Bhindi,FAQ,08/01/2026,3200.0,4500.0,4000.0,2026-01-09T01:50:05.861050
Kerala,Ernakulam,Angamaly APMC,Banana - Green,Banana - Green,FAQ,08/01/2026,3800.0,5000.0,4200.0,2026-01-09T01:50:05.861050
Kerala,Ernakulam,Angamaly APMC,Bottle gourd,Bottle Gourd,FAQ,08/01/2026,2500.0,3500.0,3000.0,2026-01-09T01:50:05.861050
Kerala,Ernakulam,Angamaly APMC,Pumpkin,Pumpkin,FAQ,08/01/2026,2000.0,3000.0,2500.0,2026-01-09T01:50:05.861050
Kerala,Pathanamthitta,Nedumbram VFPCK APMC,Snakeguard,Snakeguard,Local,08/01/2026,2000.0,2200.0,2100.0,2026-01-09T01:50:05.861050
Kerala,Malappuram,Kottakkal APMC,Raddish,Other,Local,08/01/2026,3000.0,3000.0,3000.0,2026-01-09T01:50:05.861050
Kerala,Malappuram,Kottakkal APMC,Bhindi(Ladies Finger),Other,Local,08/01/2026,4800.0,4800.0,4800.0,2026-01-09T01:50:05.861050
Haryana,Gurgaon,Gurgaon APMC,Apple,Apple,Grade B,08/01/2026,5000.0,7000.0,6000.0,2026-01-09T01:50:05.861050
Haryana,Gurgaon,Gurgaon APMC,Tomato,Other,Grade B,08/01/2026,2000.0,4000.0,3000.0,2026-01-09T01:50:05.861050
Kerala,Kollam,Sasthamkotta APMC,Snakeguard,Snakeguard,Local,08/01/2026,2000.0,2000.0,2000.0,2026-01-09T01:50:05.861050
Kerala,Kollam,Sasthamkotta APMC,Pumpkin,Other,Local,08/01/2026,3000.0,3000.0,3000.0,2026-01-09T01:50:05.861050
Kerala,Kollam,Sasthamkotta APMC,Tomato,Other,Local,08/01/2026,6000.0,6000.0,6000.0,2026-01-09T01:50:05.861050
Kerala,Kollam,Sasthamkotta APMC,Yam(Ratalu),Other,Local,08/01/2026,6000.0,6000.0,6000.0,2026-01-09T01:50:05.861050
Kerala,Ernakulam,Piravam APMC,Ashgourd,Ashgourd,Local,08/01/2026,1600.0,3500.0,3000.0,2026-01-09T01:50:05.861050
Kerala,Ernakulam,Piravam APMC,Banana - Green,Banana - Green,Local,08/01/2026,3000.0,4000.0,3500.0,2026-01-09T01:50:05.861050
Kerala,Ernakulam,Piravam APMC,Cowpea(Veg),Cowpea (Veg),Local,08/01/2026,5000.0,6500.0,6000.0,2026-01-09T01:50:05.861050
Kerala,Ernakulam,Piravam APMC,Galgal(Lemon),Other,Local,08/01/2026,6666.665,7999.998,7333.3315,2026-01-09T01:50:05.861050
Kerala,Ernakulam,Piravam APMC,Green Chilli,Green Chilly,Local,08/01/2026,4000.0,6000.0,5000.0,2026-01-09T01:50:05.861050
Kerala,Thiruvananthapuram,Aralamoodu APMC,Green Chilli,Green Chilly,FAQ,08/01/2026,8000.0,10000.0,10000.0,2026-01-09T01:50:05.861050
Kerala,Thiruvananthapuram,Aralamoodu APMC,Lemon,Other,FAQ,08/01/2026,5000.0,8000.0,8000.0,2026-01-09T01:50:05.861050
Kerala,Thiruvananthapuram,Aralamoodu APMC,Onion,Big,FAQ,08/01/2026,2500.0,3000.0,3000.0,2026-01-09T01:50:05.861050
Kerala,Thiruvananthapuram,Aralamoodu APMC,Pumpkin,Pumpkin,FAQ,08/01/2026,2000.0,2500.0,2500.0,2026-01-09T01:50:05.861050
Kerala,Thiruvananthapuram,Aralamoodu APMC,Snakeguard,Snakeguard,FAQ,08/01/2026,4000.0,5000.0,5000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ) APMC,Cowpea(Veg),Cowpea (Veg),Local,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ) APMC,Sweet Potato,Hosur Red,Local,08/01/2026,3000.0,3500.0,3250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),Ridgeguard(Tori),Local,08/01/2026,4000.0,5000.0,4500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ) APMC,Capsicum,Capsicum,Local,08/01/2026,6000.0,7000.0,6500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ) APMC,Chow Chow,Chow Chow,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Kerala,Thiruvananthapuram,Pothencode APMC,Cluster beans,Cluster Beans,Local,08/01/2026,4000.0,4200.0,4000.0,2026-01-09T01:50:05.861050
Kerala,Thiruvananthapuram,Pothencode APMC,Potato,Potato,Local,08/01/2026,4500.0,4600.0,4500.0,2026-01-09T01:50:05.861050
Kerala,Thiruvananthapuram,Pothencode APMC,Bhindi(Ladies Finger),Bhindi,Local,08/01/2026,4500.0,4600.0,4500.0,2026-01-09T01:50:05.861050
Kerala,Thiruvananthapuram,Pothencode APMC,Capsicum,Capsicum,Local,08/01/2026,5000.0,5200.0,5000.0,2026-01-09T01:50:05.861050
Kerala,Thiruvananthapuram,Parassala APMC,Drumstick,Drumstick,Local,08/01/2026,9000.0,9500.0,9000.0,2026-01-09T01:50:05.861050
Kerala,Thiruvananthapuram,Parassala APMC,Cabbage,Cabbage,Local,08/01/2026,4000.0,4500.0,4000.0,2026-01-09T01:50:05.861050
Kerala,Thiruvananthapuram,Parassala APMC,Beetroot,Beetroot,Local,08/01/2026,4000.0,4500.0,4000.0,2026-01-09T01:50:05.861050
Kerala,Thiruvananthapuram,Parassala APMC,Banana,Palayamthodan,Local,08/01/2026,2000.0,2200.0,2000.0,2026-01-09T01:50:05.861050
Kerala,Thiruvananthapuram,Parassala APMC,Banana,Rasakathai,Local,08/01/2026,6000.0,6500.0,6000.0,2026-01-09T01:50:05.861050
Kerala,Thiruvananthapuram,Neyyatinkara APMC,Bhindi(Ladies Finger),Bhindi,FAQ,08/01/2026,3300.0,4000.0,3600.0,2026-01-09T01:50:05.861050
Kerala,Thiruvananthapuram,Neyyatinkara APMC,Pumpkin,Other,FAQ,08/01/2026,2500.0,3000.0,2600.0,2026-01-09T01:50:05.861050
Kerala,Thiruvananthapuram,Attingal APMC,Banana - Green,Other,Local,08/01/2026,2700.0,3500.0,3000.0,2026-01-09T01:50:05.861050
Kerala,Kollam,Anchal APMC,Brinjal,Brinjal,Local,08/01/2026,3800.0,3800.0,3800.0,2026-01-09T01:50:05.861050
Kerala,Kollam,Anchal APMC,Amaranthus,Amaranthus,Local,08/01/2026,3600.0,3600.0,3600.0,2026-01-09T01:50:05.861050
Kerala,Kollam,Punalur APMC,Cowpea(Veg),Cowpea (Veg),Local,08/01/2026,8000.0,8000.0,8000.0,2026-01-09T01:50:05.861050
Kerala,Kollam,Punalur APMC,Ginger(Green),Green Ginger,Local,08/01/2026,8500.0,8500.0,8500.0,2026-01-09T01:50:05.861050
Kerala,Kollam,Punalur APMC,Potato,Potato,Medium,08/01/2026,3500.0,3500.0,3500.0,2026-01-09T01:50:05.861050
Kerala,Kollam,Punalur APMC,Banana - Green,Banana - Green,Local,08/01/2026,3600.0,3600.0,3600.0,2026-01-09T01:50:05.861050
Kerala,Kollam,Punalur APMC,Beetroot,Beetroot,Medium,08/01/2026,3800.0,3800.0,3800.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Chengannur APMC,Bhindi(Ladies Finger),Other,FAQ,08/01/2026,3800.0,4100.0,4000.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Chengannur APMC,Onion,Small,FAQ,08/01/2026,5800.0,6500.0,6000.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Chengannur APMC,Tomato,Tomato,FAQ,08/01/2026,4800.0,5100.0,5000.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Harippad APMC,Banana - Green,Other,FAQ,08/01/2026,4000.0,4500.0,4000.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Harippad APMC,Onion,Small,FAQ,08/01/2026,6000.0,6500.0,6000.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Harippad APMC,Amaranthus,Other,FAQ,08/01/2026,5000.0,5500.0,5000.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Harippad APMC,Bottle gourd,Other,FAQ,08/01/2026,1500.0,2000.0,1500.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Harippad APMC,Cauliflower,Cauliflower,FAQ,08/01/2026,4000.0,4500.0,4000.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Cherthala APMC,Green Chilli,Green Chilly,FAQ,08/01/2026,4500.0,5000.0,4800.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Cherthala APMC,Ridgeguard(Tori),Other,FAQ,08/01/2026,4000.0,4500.0,4100.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Cherthala APMC,Cauliflower,Cauliflower,FAQ,08/01/2026,3000.0,3500.0,3200.0,2026-01-09T01:50:05.861050
Kerala,Kottayam,Ettumanoor APMC,Bitter gourd,Bitter Gourd,FAQ,08/01/2026,4400.0,4800.0,4600.0,2026-01-09T01:50:05.861050
Kerala,Kottayam,Ettumanoor APMC,Banana - Green,Banana - Green,FAQ,08/01/2026,420.0,4500.0,4300.0,2026-01-09T01:50:05.861050
Kerala,Kottayam,Ettumanoor APMC,Beetroot,Beetroot,FAQ,08/01/2026,3000.0,3400.0,3200.0,2026-01-09T01:50:05.861050
Kerala,Kottayam,Ettumanoor APMC,Cauliflower,Cauliflower,FAQ,08/01/2026,2800.0,3200.0,3000.0,2026-01-09T01:50:05.861050
Kerala,Kottayam,Ettumanoor APMC,Mango(Raw-Ripe),Mango - Raw-Ripe,FAQ,08/01/2026,5200.0,5600.0,5400.0,2026-01-09T01:50:05.861050
Kerala,Kottayam,Ettumanoor APMC,Pumpkin,Pumpkin,FAQ,08/01/2026,1800.0,2200.0,2000.0,2026-01-09T01:50:05.861050
Kerala,Kottayam,Ettumanoor APMC,Green Chilli,Green Chilly,FAQ,08/01/2026,4200.0,4500.0,4300.0,2026-01-09T01:50:05.861050
Kerala,Kottayam,Kanjirappally APMC,Amaranthus,Other,FAQ,08/01/2026,5500.0,6000.0,5800.0,2026-01-09T01:50:05.861050
Kerala,Kottayam,Pala APMC,Green Chilli,Green Chilly,FAQ,08/01/2026,5000.0,10000.0,8000.0,2026-01-09T01:50:05.861050
Kerala,Thirssur,Chavakkad APMC,Cluster beans,Cluster Beans,FAQ,08/01/2026,4000.0,5000.0,5000.0,2026-01-09T01:50:05.861050
Kerala,Thirssur,Chavakkad APMC,Drumstick,Drumstick,FAQ,08/01/2026,30000.0,35000.0,35000.0,2026-01-09T01:50:05.861050
Kerala,Thirssur,Chavakkad APMC,Mango(Raw-Ripe),Mango - Raw-Ripe,FAQ,08/01/2026,6000.0,8000.0,8000.0,2026-01-09T01:50:05.861050
Kerala,Thirssur,Chavakkad APMC,Snakeguard,Snakeguard,FAQ,08/01/2026,4000.0,5000.0,5000.0,2026-01-09T01:50:05.861050
Kerala,Thirssur,Chavakkad APMC,Beetroot,Beetroot,FAQ,08/01/2026,3000.0,4000.0,4000.0,2026-01-09T01:50:05.861050
Kerala,Thirssur,Chavakkad APMC,Brinjal,Other,FAQ,08/01/2026,3000.0,4000.0,4000.0,2026-01-09T01:50:05.861050
Kerala,Palakad,Kollengode APMC,Brinjal,Brinjal,FAQ,08/01/2026,3500.0,3900.0,3700.0,2026-01-09T01:50:05.861050
Kerala,Palakad,Kollengode APMC,Cluster beans,Cluster Beans,FAQ,08/01/2026,3000.0,3400.0,3200.0,2026-01-09T01:50:05.861050
Kerala,Palakad,Kollengode APMC,Little gourd(Kundru),Other,FAQ,08/01/2026,4500.0,4900.0,4700.0,2026-01-09T01:50:05.861050
Kerala,Palakad,Kollengode APMC,Green Chilli,Green Chilly,FAQ,08/01/2026,6000.0,6400.0,6200.0,2026-01-09T01:50:05.861050
Kerala,Palakad,Kollengode APMC,Pumpkin,Pumpkin,FAQ,08/01/2026,2500.0,2900.0,2700.0,2026-01-09T01:50:05.861050
Kerala,Palakad,Kollengode APMC,Banana,Nendra Bale,Grade B,08/01/2026,4500.0,4900.0,4700.0,2026-01-09T01:50:05.861050
Jammu and Kashmir,Kathua,Kathua APMC,Banana,Other,Grade B,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Jammu and Kashmir,Kathua,Kathua APMC,Mousambi(Sweet Lime),Other,Grade B,08/01/2026,6000.0,7000.0,6500.0,2026-01-09T01:50:05.861050
Jammu and Kashmir,Kathua,Kathua APMC,Orange,Nagpuri,Grade B,08/01/2026,7000.0,8000.0,7500.0,2026-01-09T01:50:05.861050
Jammu and Kashmir,Kathua,Kathua APMC,Pineapple,Other,Grade B,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Jammu and Kashmir,Kathua,Kathua APMC,Brinjal,Other,FAQ,08/01/2026,1500.0,2000.0,1750.0,2026-01-09T01:50:05.861050
Jammu and Kashmir,Kathua,Kathua APMC,Cauliflower,Other,FAQ,08/01/2026,400.0,500.0,450.0,2026-01-09T01:50:05.861050
Jammu and Kashmir,Kathua,Kathua APMC,Spinach,Other,FAQ,08/01/2026,700.0,800.0,750.0,2026-01-09T01:50:05.861050
Kerala,Ernakulam,Thrippunithura APMC,Bitter gourd,Bitter Gourd,Medium,08/01/2026,6000.0,7000.0,6200.0,2026-01-09T01:50:05.861050
Kerala,Ernakulam,Thrippunithura APMC,Carrot,Carrot,Medium,08/01/2026,5500.0,6500.0,5700.0,2026-01-09T01:50:05.861050
Kerala,Ernakulam,Thrippunithura APMC,Cluster beans,Cluster Beans,Medium,08/01/2026,5000.0,6000.0,5200.0,2026-01-09T01:50:05.861050
Kerala,Ernakulam,Thrippunithura APMC,Indian Beans(Seam),Other,Medium,08/01/2026,5500.0,6500.0,5700.0,2026-01-09T01:50:05.861050
Kerala,Ernakulam,Thrippunithura APMC,Green Chilli,Green Chilly,Medium,08/01/2026,5500.0,10000.0,6000.0,2026-01-09T01:50:05.861050
Kerala,Ernakulam,Thrippunithura APMC,Tapioca,Tapioca,Medium,08/01/2026,3000.0,3500.0,3200.0,2026-01-09T01:50:05.861050
Kerala,Ernakulam,Thrippunithura APMC,Tomato,Tomato,Medium,08/01/2026,6000.0,6500.0,6200.0,2026-01-09T01:50:05.861050
Kerala,Ernakulam,Thrippunithura APMC,Pineapple,Pine Apple,Medium,08/01/2026,7300.0,8500.0,7500.0,2026-01-09T01:50:05.861050
Kerala,Palakad,Pattambi APMC,Banana,Nendra Bale,Grade B,08/01/2026,3500.0,4000.0,3800.0,2026-01-09T01:50:05.861050
Kerala,Palakad,Pattambi APMC,Lime,Other,Grade B,08/01/2026,4000.0,5000.0,4500.0,2026-01-09T01:50:05.861050
Kerala,Palakad,Pattambi APMC,Carrot,Carrot,FAQ,08/01/2026,4500.0,5000.0,4800.0,2026-01-09T01:50:05.861050
Kerala,Palakad,Pattambi APMC,French Beans(Frasbean),Other,FAQ,08/01/2026,3000.0,3500.0,3200.0,2026-01-09T01:50:05.861050
Kerala,Palakad,Pattambi APMC,Green Avare(W),Green Avare (W),FAQ,08/01/2026,3500.0,4000.0,3800.0,2026-01-09T01:50:05.861050
Kerala,Palakad,Pattambi APMC,Sweet Potato,Sweet Potato,FAQ,08/01/2026,2000.0,2600.0,2200.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Kayamkulam APMC,Beetroot,Other,FAQ,08/01/2026,2400.0,2600.0,2500.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Kayamkulam APMC,Bitter gourd,Other,FAQ,08/01/2026,6600.0,6800.0,6700.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Kayamkulam APMC,Cabbage,Other,FAQ,08/01/2026,1800.0,2000.0,1900.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Kayamkulam APMC,Indian Beans(Seam),Other,FAQ,08/01/2026,2900.0,3100.0,3000.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Kayamkulam APMC,Onion,Big,FAQ,08/01/2026,2700.0,2900.0,2800.0,2026-01-09T01:50:05.861050
Kerala,Alappuzha,Thamarakkulam VFPCK APMC,Coconut Seed,Coconut Seed,Grade Range-1,08/01/2026,6000.0,7000.0,6500.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Bulandshahar,Siyana APMC,Wheat,Dara,FAQ,08/01/2026,2500.0,2560.0,2530.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Bulandshahar,Siyana APMC,Guava,Guava,Medium,08/01/2026,2500.0,2540.0,2520.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Bulandshahar,Siyana APMC,Garlic,Average,FAQ,08/01/2026,5250.0,5350.0,5300.0,2026-01-09T01:50:05.861050
Haryana,Rohtak,Meham APMC,Banana,Medium,Medium,08/01/2026,1700.0,1700.0,1700.0,2026-01-09T01:50:05.861050
Haryana,Rohtak,Meham APMC,Chikoos(Sapota),Sapota,Medium,08/01/2026,3000.0,3000.0,3000.0,2026-01-09T01:50:05.861050
Haryana,Rohtak,Meham APMC,Brinjal,Brinjal,Medium,08/01/2026,2000.0,2000.0,2000.0,2026-01-09T01:50:05.861050
Haryana,Rohtak,Meham APMC,Potato,Potato,Medium,08/01/2026,700.0,800.0,750.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Pumpkin,Other,FAQ,08/01/2026,1400.0,1800.0,1600.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Bottle gourd,Bottle Gourd,FAQ,08/01/2026,1200.0,1600.0,1400.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Agra,Achnera APMC,Cabbage,Cabbage,FAQ,08/01/2026,750.0,850.0,800.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Hathras,Shadabad APMC,Potato,Potato,Small,08/01/2026,500.0,600.0,550.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Etah,Awagarh APMC,Bottle gourd,Bottle Gourd,FAQ,08/01/2026,1300.0,1500.0,1400.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Etah,Awagarh APMC,Banana - Green,Banana - Green,FAQ,08/01/2026,1400.0,1600.0,1500.0,2026-01-09T01:50:05.861050
